title,release_date,price,link,average_review,num_positive_reviews,num_reviews,tags,genres,minrequirements
Project Eagle: A 3D Interactive Mars Base,"Nov 27, 2018",0,https://store.steampowered.com/app/224000/Project_Eagle_A_3D_Interactive_Mars_Base/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']",['Free to Play'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7 64 Bit', 'Processor: Intel Core i5', 'Memory: 8 GB RAM', 'Graphics: Nvidia GeForce GTX750ti', 'DirectX: Version 11', 'Storage: 2 GB available space']"
Sound Slide,"Jan 24, 2019",0,https://store.steampowered.com/app/994190/Sound_Slide/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play']",[]
Minds of Nations,"Feb 14, 2020",0,https://store.steampowered.com/app/1117160/Minds_of_Nations/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['MMO', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access', 'Omnem', 'CyberSports']","['Requires a 64-bit processor and operating system', 'OS: 10', 'Processor: Intel Core i5', 'Memory: 4 GB RAM', 'Network: Broadband Internet connection']"
绝望监牢 / 絶望プリズン,"Feb 13, 2020",0,https://store.steampowered.com/app/1167790/_/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play', 'Indie']",[]
Creatures of Aether,"Aug 2, 2021",0,https://store.steampowered.com/app/1593750/Creatures_of_Aether/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']","['Free to Play', 'Indie', 'Strategy', 'Tako Boy Studios']",[]
Gangs of Space,"Aug 10, 2017",0,https://store.steampowered.com/app/504300/Gangs_of_Space/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support']","['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","['OS: Windows XP SP2', 'Processor: Dual core 1.5 Ghz', 'Memory: 2 GB RAM', 'Graphics: Pixel Shader 3.0 compatible', 'DirectX: Version 9.0c', 'Network: Broadband Internet connection', 'Storage: 1 GB available space', 'Additional Notes: Ping < 500ms to Europe']"
Anarchy: Wolf's law : Prologue,"Aug 26, 2021",0,https://store.steampowered.com/app/1592680/Anarchy_Wolfs_law__Prologue/?snr=1_7_7_230_150_42,Mixed,66,,"['Single-player', 'Remote Play Together', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']","['Requires a 64-bit processor and operating system', 'OS: Windows 7/8/10 64-bit', 'Processor: Intel or AMD processor, 2.5 GHz or faster', 'Memory: 4096 MB RAM', 'Graphics: NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher', 'DirectX: Version 10', 'Storage: 7 GB available space']"
Ball 2D: Soccer Online,"Sep 8, 2017",0,https://store.steampowered.com/app/703940/Ball_2D_Soccer_Online/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer']","['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports']",[]
Hex Commander: Fantasy Heroes,"Dec 22, 2017",0,https://store.steampowered.com/app/741590/Hex_Commander_Fantasy_Heroes/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Steam Cloud']","['Free to Play', 'Indie']","['Requires a 64-bit processor and operating system', 'OS: Windows XP', 'Processor: Core 2 Duo or equivalent - 1.5 GHz or higher', 'Memory: 512 MB RAM', 'Graphics: 256 MB VRAM', 'DirectX: Version 9.0b', 'Storage: 200 MB available space', 'Sound Card: DirectX compatible']"
Wuxing Master 五行师(CCG),"Jan 8, 2018",0,https://store.steampowered.com/app/705810/Wuxing_Master_CCG/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Online PvP', 'Steam Trading Cards', 'In-App Purchases']","['Free to Play', 'Indie', 'Massively Multiplayer']","['OS: windowsxp', 'Processor: 1GHz', 'Memory: 1 GB RAM', 'Graphics: 1GB', 'DirectX: Version 9.0c', 'Network: Broadband Internet connection', 'Storage: 1000 MB available space']"
Black Forest,"Sep 24, 2021",0,https://store.steampowered.com/app/523070/Black_Forest/?snr=1_7_7_230_150_42,Very Positive,85,,"['Single-player', 'Steam Achievements', 'Steam Leaderboards']","['Casual', 'Free to Play', 'Indie', 'Strategy']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 64 bit', 'Processor: X64 architecture with SSE2 instruction set support', 'Memory: 2 GB RAM', 'Graphics: DX10, DX11, and DX12-capable GPUs', 'DirectX: Version 10', 'Storage: 3 GB available space', 'Additional Notes: Hardware vendor officially supported drivers']"
The Hidden Room,"Oct 14, 2021",0,https://store.steampowered.com/app/1771380/The_Hidden_Room/?snr=1_7_7_230_150_42,Mixed,50,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play', 'Indie']","['Requires a 64-bit processor and operating system', 'OS: Windows 8.1', 'Processor: Intel i5/AMD Ryzen 5 1600X or better', 'Memory: 2 GB RAM', 'Graphics: NVIDIA GTX 1050/AMD RX560 (2GB VRAM or better)', 'DirectX: Version 11', 'Storage: 3 GB available space']"
東方翠神廻廊 〜 Faith in the Goddess of Suwa.,"Feb 11, 2019",0,https://store.steampowered.com/app/1010850/__Faith_in_the_Goddess_of_Suwa/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'RPG']","['Requires a 64-bit processor and operating system', 'OS: Windows 7(64bit)', 'Processor: Intel Core i7-5500U', 'Memory: 8 GB RAM', 'Graphics: Intel(R) HD Graphics 3000', 'DirectX: Version 11', 'Storage: 650 MB available space']"
Snood,"Dec 25, 2018",0,https://store.steampowered.com/app/964040/Snood/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'In-App Purchases', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie']",[]
Dieselpunk Wars Prologue,"Apr 20, 2020",0,https://store.steampowered.com/app/1275590/Dieselpunk_Wars_Prologue/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play', 'Indie', 'Simulation', 'Image Power S.A.', 'Roasted Games']","['Requires a 64-bit processor and operating system', 'OS: Windows 7, 8, 10 - 64bit', 'Processor: Intel Pentium G4560, AMD FX-6300', 'Memory: 6 GB RAM', 'Graphics: GeForce GTX 750ti, AMD Radeon R7 260x', 'DirectX: Version 11', 'Storage: 3 GB available space']"
Strange Creatures,"May 1, 2020",0,https://store.steampowered.com/app/1255550/Strange_Creatures/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play']",[]
Worn Thin,"Feb 19, 2021",0,https://store.steampowered.com/app/1530150/Worn_Thin/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']",['Free to Play'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7/8/10 (x64)', 'Processor: 2.0 Ghz', 'Memory: 95 MB RAM', 'Graphics: Intel HD 5**', 'Storage: 95 MB available space', 'Additional Notes: The game will run on most computers, even bad ones.']"
Crypt- The Black Tower,"Mar 9, 2018",0,https://store.steampowered.com/app/789620/Crypt_The_Black_Tower/?snr=1_7_7_230_150_42,Mostly Positive,75,,['Single-player'],"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']","['OS: •Windows XP, Vista 7 or 10', 'Processor: •\tPentium CPU Running At 2.8GHz or Higher.', 'Memory: 4 GB RAM', 'Graphics: •Dedicated, Accelerated 3D-Graphics Card and Drivers: or better', 'Storage: 1400 MB available space']"
Low Light Combat,"Jul 21, 2021",0,https://store.steampowered.com/app/1696820/Low_Light_Combat/?snr=1_7_7_230_150_42,Mostly Positive,75,,['Online PvP'],"['Action', 'Free to Play', 'Indie']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: Intel Core i3 or Equivalent', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GTX 1650 or Equivalent', 'Network: Broadband Internet connection', 'Storage: 2 GB available space']"
Nomads of Driftland,"Dec 7, 2020",0,https://store.steampowered.com/app/1400520/Nomads_of_Driftland/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor']","['Free to Play', 'Indie', 'Simulation', 'Strategy']","['Requires a 64-bit processor and operating system', 'OS: 64-bit Windows 7', 'Processor: AMD Ryzen 3 or Intel Core i3 (3 Ghz)', 'Memory: 4 GB RAM', 'Graphics: AMD Radeon 7970 or NVIDIA GeForce 770 or or equivalent DirectX 11 card', 'DirectX: Version 11', 'Storage: 5 GB available space']"
FORGOTTEN: THE GAME,"Feb 13, 2022",0,https://store.steampowered.com/app/1743410/FORGOTTEN_THE_GAME/?snr=1_7_7_230_150_42,Mostly Positive,78,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie', 'Vasilis Louvris', 'Giwrgos Kousakis', 'Out of Body Experience']","['OS: Windows 10', 'Processor: AMD Ryzen 3 1200', 'Memory: 4 GB RAM', 'Graphics: GT 1030 2GB', 'Storage: 4 GB available space']"
Ope,"Nov 29, 2019",0,https://store.steampowered.com/app/1170200/Ope/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Captions available', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 or higher', 'Processor: Intel i7-6700 / AMD Ryzen 5 1600', 'Memory: 8 GB RAM', 'Graphics: Nvidia GTX 970 / AMD R9 390', 'DirectX: Version 11', 'Storage: 6 GB available space', 'Additional Notes: GAMEPAD REQUIRED (PREFERABLY XBOX)']"
頭痛,"Nov 20, 2021",0,https://store.steampowered.com/app/1811480/_/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Casual', 'Free to Play', 'Indie']","['Requires a 64-bit processor and operating system', 'OS: Windows 10 (64-bit OS required)', 'Processor: Intel Core i7-9750H 2.6Ghz', 'Memory: 6 GB RAM', 'Graphics: NVIDIA GeForce GTX 1650', 'DirectX: Version 12', 'Storage: 2 GB available space']"
Malediction,"Dec 31, 2019",0,https://store.steampowered.com/app/1206930/Malediction/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Casual', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: Intel(R) Core(TM) i7', 'Memory: 8 GB RAM', 'Graphics: NVIDIA GeForce GTX 1070, Intel(R) UHD Graphics 630', 'Storage: 9 GB available space', 'Additional Notes: May run on lower-spec systems, but not tested']"
Stories of Liane,"Mar 1, 2021",0,https://store.steampowered.com/app/1524110/Stories_of_Liane/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Casual', 'Free to Play', 'Indie']",[]
Oh Trap!,"Dec 27, 2018",0,https://store.steampowered.com/app/994520/Oh_Trap/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Full controller support', 'Remote Play Together', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual', 'Free to Play', 'Indie', 'Early Access']",[]
DrainLive,"Dec 12, 2019",0,https://store.steampowered.com/app/1092150/DrainLive/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Online PvP', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play']","['OS: Windows 32 bits', 'Processor: x86-compatible 1.2GHz or better', 'Memory: 2 GB RAM', 'Graphics: DirectX 11 level Graphics Card', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 1000 MB available space']"
副作用之瞳-Tlicolity Eyes-,"Jun 29, 2021",0,https://store.steampowered.com/app/1195830/Tlicolity_Eyes/?snr=1_7_7_230_150_42,Mostly Positive,75,,['Single-player'],"['Adventure', 'Casual', 'Free to Play', 'RPG', 'IDEA FACTORY', 'Frontier Works', 'JoyMoe Interactive Entertainment Limited', 'JoyMoe Interactive Entertainment Limited']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 x64', 'Processor: 1 GHz', 'Memory: 1 GB RAM', 'Graphics: Should support OpenGL ES 3, and have larger than 1GB VRAM', 'DirectX: Version 9.0', 'Network: Broadband Internet connection', 'Storage: 3 GB available space']"
TENET,"Aug 27, 2018",0,https://store.steampowered.com/app/523960/TENET/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']","['Action', 'Free to Play']",[]
Meditation VR,"Jul 31, 2020",0,https://store.steampowered.com/app/1301850/Meditation_VR/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: Ryzen 1600 / Intel i5 8700K', 'Memory: 8 GB RAM', 'Graphics: Nvidia Geforce 2070 / AMD 5700 XT', 'DirectX: Version 12', 'Storage: 4 GB available space']"
Lunarsea,"Oct 20, 2017",0,https://store.steampowered.com/app/661830/Lunarsea/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Action', 'Casual', 'Free to Play']",[]
Skull Ball Heroes,Sep 2016,0,https://store.steampowered.com/app/521330/Skull_Ball_Heroes/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Online PvP', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Stats']","['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']","['Requires a 64-bit processor and operating system', 'OS: Windows 7/8.1/10 (64bit)', 'Processor: 2.5 GHz Tri-Core 64-bit CPU', 'Memory: 4 GB RAM', 'Graphics: 1.5GB GDDR5 Dedicated GPU', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 13 GB available space']"
Natari at the Bubble Planet,"Dec 13, 2017",0,https://store.steampowered.com/app/573800/Natari_at_the_Bubble_Planet/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements']","['Adventure', 'Free to Play', 'Indie']","['OS: Windows 7', 'Processor: Intel Core 2 Duo', 'Memory: 2 GB RAM', 'Graphics: 96MB', 'DirectX: Version 9.0', 'Storage: 300 MB available space']"
Hard Light Vector,"Mar 26, 2019",0,https://store.steampowered.com/app/1034740/Hard_Light_Vector/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play']","['OS: Windows 10', 'Processor: Intel Core i5', 'Memory: 16 GB RAM', 'Graphics: Nvidia GTX 970', 'Storage: 8 GB available space']"
Kare wa Kanojo,"Mar 27, 2019",0,https://store.steampowered.com/app/1024790/Kare_wa_Kanojo/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie']",[]
Mirage Online Classic,"Dec 30, 2019",0,https://store.steampowered.com/app/1203890/Mirage_Online_Classic/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",[]
Marching Simulator,"Jul 29, 2018",0,https://store.steampowered.com/app/817370/Marching_Simulator/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Simulation']",[]
FurBall,"Jul 30, 2021",0,https://store.steampowered.com/app/1375070/FurBall/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie']","['OS: Windows 7', 'Processor: i5 6600', 'Memory: 8 GB RAM', 'Graphics: Integrated', 'Network: Broadband Internet connection', 'Storage: 4 GB available space']"
Beyond the Stars VR,"Jun 4, 2019",0,https://store.steampowered.com/app/1075000/Beyond_the_Stars_VR/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: Intel Core i5', 'Memory: 8 GB RAM', 'Graphics: NVIDIA GeForce GTX 980', 'DirectX: Version 11', 'Storage: 3 GB available space']"
Bot Battles,"Apr 5, 2019",0,https://store.steampowered.com/app/1053960/Bot_Battles/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Online PvP', 'Cross-Platform Multiplayer', 'Stats', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']",['Action'],"['OS: Recent', 'Processor: Intel Core i3 @ 2.4 GHz', 'Memory: 2000 MB RAM', 'Graphics: Nvidia Geforce GT 240', 'Network: Broadband Internet connection', 'Storage: 600 MB available space']"
Aces in the Dust,"Jul 15, 2021",0,https://store.steampowered.com/app/1658080/Aces_in_the_Dust/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Steam Achievements', 'Full controller support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play', 'Indie', 'Early Access']","['Requires a 64-bit processor and operating system', 'OS: 10', 'Processor: Intel Core i5 - 4570', 'Memory: 1 GB RAM', 'Graphics: NVDIA GeForce GTX 660', 'DirectX: Version 11', 'Storage: 2 GB available space', 'Additional Notes: Needed DirectX 11 feature level 10.0']"
ABC: Audioreactive Beat Circle,"Aug 21, 2020",0,https://store.steampowered.com/app/1350080/ABC_Audioreactive_Beat_Circle/?snr=1_7_7_230_150_42,Mostly Positive,75,,"['Single-player', 'Shared/Split Screen Co-op', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual']","['Requires a 64-bit processor and operating system', 'OS: Windows XP / Vista / 7 / 8 / 10', 'Processor: 1.0 GHz CPU', 'Memory: 2 GB RAM', 'Graphics: Intel HD Graphics 3000 or better', 'Network: Broadband Internet connection']"
